id,question_pk,question_title,inserted_pk,level,tryCount,score,memory
659,620,요리 강좌,3,5,1,100,112052
660,620,요리 강좌,3,5,2,100,112052
661,621,조개 줍기,3,5,4,100,10704
662,621,조개 줍기,3,5,2,100,48096
663,621,조개 줍기,3,5,2,100,37528
664,621,조개 줍기,3,5,2,100,60792
665,621,조개 줍기,3,5,1,100,10924
666,621,조개 줍기,3,5,1,100,18864
667,621,조개 줍기,3,5,1,100,37224
668,621,조개 줍기,3,5,3,100,55816
669,621,조개 줍기,3,5,3,100,37224
670,621,조개 줍기,3,5,1,100,28564
671,621,조개 줍기,3,5,1,100,28612
672,621,조개 줍기,3,5,2,100,28776
673,621,조개 줍기,3,5,6,100,37224
674,621,조개 줍기,3,5,1,100,28424
675,621,조개 줍기,3,5,1,100,19836
676,621,조개 줍기,3,5,1,100,55108
677,621,조개 줍기,3,5,1,100,51284
678,621,조개 줍기,3,5,1,100,28400
679,621,조개 줍기,3,5,1,100,58692
680,621,조개 줍기,3,5,4,100,19716
681,622,사과,1,1,1,100,156
682,622,사과,1,1,1,100,336
683,622,사과,1,1,1,100,336
684,622,사과,1,1,1,100,336
685,622,사과,1,1,1,100,336
686,622,사과,1,1,2,100,1112
687,622,사과,1,1,1,100,1112
688,622,사과,1,1,1,100,1112
689,622,사과,1,1,1,100,1112
690,622,사과,1,1,1,100,1112
691,622,사과,1,1,1,100,1112
692,622,사과,1,1,1,100,1112
693,622,사과,1,1,1,100,1112
694,622,사과,1,1,1,100,1112
695,622,사과,1,1,1,100,1112
696,622,사과,1,1,1,100,1112
697,622,사과,1,1,1,100,1112
698,622,사과,1,1,1,100,1112
699,622,사과,1,1,1,100,1112
700,622,사과,1,1,1,100,1112
701,623,벨트,1,1,6,100,1112
702,623,벨트,1,1,2,100,1112
703,623,벨트,1,1,1,100,1112
704,623,벨트,1,1,1,100,1112
705,623,벨트,1,1,2,100,1112
706,623,벨트,1,1,2,100,1112
707,623,벨트,1,1,2,100,1112
708,623,벨트,1,1,2,100,1112
709,623,벨트,1,1,3,100,1112
710,623,벨트,1,1,1,100,1112
711,623,벨트,1,1,3,100,1112
712,623,벨트,1,1,1,100,1112
713,623,벨트,1,1,6,100,1112
714,623,벨트,1,1,5,100,1112
715,623,벨트,1,1,1,100,1112
716,623,벨트,1,1,1,100,1112
717,623,벨트,1,1,4,100,1112
718,623,벨트,1,1,1,100,1112
719,623,벨트,1,1,1,100,1112
720,623,벨트,1,1,1,100,1112
721,624,카드게임,3,3,7,100,1144
722,624,카드게임,3,3,4,100,1144
723,624,카드게임,3,3,1,100,1144
724,624,카드게임,3,3,1,100,1144
725,624,카드게임,3,3,5,100,1148
726,624,카드게임,3,3,3,100,2036
727,624,카드게임,3,3,3,100,2052
728,624,카드게임,3,3,3,100,2052
729,624,카드게임,3,3,1,100,2052
730,624,카드게임,3,3,1,100,2052
731,624,카드게임,3,3,6,100,1116
732,624,카드게임,3,3,2,100,1136
733,624,카드게임,3,3,1,100,1140
734,624,카드게임,3,3,3,100,1144
735,624,카드게임,3,3,2,100,2052
736,624,카드게임,3,3,1,100,2052
737,624,카드게임,3,3,1,100,2052
738,624,카드게임,3,3,4,100,2160
739,624,카드게임,3,3,5,100,16772
740,624,카드게임,3,3,7,100,17692
741,625,여왕벌,2,3,1,100,5928
742,625,여왕벌,2,3,2,100,35808
743,625,여왕벌,2,3,3,100,2148
744,625,여왕벌,2,3,1,100,13540
745,625,여왕벌,2,3,2,100,13536
746,625,여왕벌,2,3,9,100,33888
747,625,여왕벌,2,3,1,100,24656
748,625,여왕벌,2,3,3,100,6876
749,625,여왕벌,2,3,1,100,2024
750,625,여왕벌,2,3,1,100,2916
751,625,여왕벌,2,3,1,100,2024
752,625,여왕벌,2,3,1,100,2024
753,625,여왕벌,2,3,2,100,2028
754,625,여왕벌,2,3,1,100,3944
755,625,여왕벌,2,3,1,100,2024
756,625,여왕벌,2,3,4,100,2028
757,625,여왕벌,2,3,2,100,2152
758,625,여왕벌,2,3,2,100,3944
759,625,여왕벌,2,3,2,100,3948
760,625,여왕벌,2,3,1,100,3968
761,626,동전 게임,1,2,2,100,1372
762,626,동전 게임,1,2,16,100,2140
763,626,동전 게임,1,2,1,100,2652
764,626,동전 게임,1,2,1,100,2396
765,626,동전 게임,1,2,1,100,3800
766,626,동전 게임,1,2,1,100,6116
767,626,동전 게임,1,2,1,100,2000
768,626,동전 게임,1,2,4,100,2020
769,626,동전 게임,1,2,1,100,2020
770,626,동전 게임,1,2,1,100,2020
771,626,동전 게임,1,2,1,100,2020
772,626,동전 게임,1,2,1,100,2020
773,626,동전 게임,1,2,2,100,2020
774,626,동전 게임,1,2,6,100,2020
775,626,동전 게임,1,2,1,100,2020
776,626,동전 게임,1,2,1,100,2020
777,626,동전 게임,1,2,1,100,2020
778,626,동전 게임,1,2,2,100,2020
779,626,동전 게임,1,2,3,100,2020
780,626,동전 게임,1,2,4,100,2020
781,627,카드게임,3,3,7,100,1144
782,627,카드게임,3,3,4,100,1144
783,627,카드게임,3,3,1,100,1144
784,627,카드게임,3,3,1,100,1144
785,627,카드게임,3,3,5,100,1148
786,627,카드게임,3,3,3,100,2036
787,627,카드게임,3,3,3,100,2052
788,627,카드게임,3,3,3,100,2052
789,627,카드게임,3,3,1,100,2052
790,627,카드게임,3,3,1,100,2052
791,627,카드게임,3,3,6,100,1116
792,627,카드게임,3,3,2,100,1136
793,627,카드게임,3,3,1,100,1140
794,627,카드게임,3,3,3,100,1144
795,627,카드게임,3,3,2,100,2052
796,627,카드게임,3,3,1,100,2052
797,627,카드게임,3,3,1,100,2052
798,627,카드게임,3,3,4,100,2160
799,627,카드게임,3,3,5,100,16772
800,627,카드게임,3,3,7,100,17692
801,628,트리,13,4,1,13848,304
802,628,트리,13,4,9,3196,388
803,628,트리,13,4,1,2304,404
804,628,트리,13,4,3,8744,404
805,628,트리,13,4,4,8928,424
806,628,트리,13,4,3,3196,428
807,628,트리,13,4,1,8312,428
808,628,트리,13,4,3,12536,428
809,628,트리,13,4,1,10100,436
810,628,트리,13,4,1,10492,436
811,628,트리,13,4,4,8992,440
812,628,트리,13,4,19,10492,440
813,628,트리,13,4,1,11544,444
814,628,트리,13,4,5,11664,444
815,628,트리,13,4,4,7516,448
816,628,트리,13,4,3,8928,448
817,628,트리,13,4,1,9324,452
818,628,트리,13,4,1,10104,452
819,628,트리,13,4,25,10200,456
820,628,트리,13,4,5,11664,460
821,629,미술관,11,4,2,16764,16
822,629,미술관,11,4,16,17856,16
823,629,미술관,11,4,3,3948,28
824,629,미술관,11,4,1,2936,32
825,629,미술관,11,4,1,3044,32
826,629,미술관,11,4,3,3156,32
827,629,미술관,11,4,1,3276,32
828,629,미술관,11,4,6,3312,32
829,629,미술관,11,4,9,3312,32
830,629,미술관,11,4,6,3968,32
831,629,미술관,11,4,9,4020,32
832,629,미술관,11,4,3,4060,32
833,629,미술관,11,4,4,4096,32
834,629,미술관,11,4,3,4096,32
835,629,미술관,11,4,4,4100,32
836,629,미술관,11,4,1,4100,32
837,629,미술관,11,4,2,4112,32
838,629,미술관,11,4,1,4176,32
839,629,미술관,11,4,2,4336,32
840,629,미술관,11,4,3,4480,32
841,630,동전 게임,1,2,2,100,1372
842,630,동전 게임,1,2,16,100,2140
843,630,동전 게임,1,2,1,100,2652
844,630,동전 게임,1,2,1,100,2396
845,630,동전 게임,1,2,1,100,3800
846,630,동전 게임,1,2,1,100,6116
847,630,동전 게임,1,2,1,100,2000
848,630,동전 게임,1,2,4,100,2020
849,630,동전 게임,1,2,1,100,2020
850,630,동전 게임,1,2,1,100,2020
851,630,동전 게임,1,2,1,100,2020
852,630,동전 게임,1,2,1,100,2020
853,630,동전 게임,1,2,2,100,2020
854,630,동전 게임,1,2,6,100,2020
855,630,동전 게임,1,2,1,100,2020
856,630,동전 게임,1,2,1,100,2020
857,630,동전 게임,1,2,1,100,2020
858,630,동전 게임,1,2,2,100,2020
859,630,동전 게임,1,2,3,100,2020
860,630,동전 게임,1,2,4,100,2020
861,631,구간 성분,62,3,1,100,1208
862,631,구간 성분,62,3,2,100,1208
863,631,구간 성분,62,3,1,100,1208
864,631,구간 성분,62,3,2,100,1208
865,631,구간 성분,62,3,2,100,1208
866,631,구간 성분,62,3,11,100,1208
867,631,구간 성분,62,3,2,100,1208
868,631,구간 성분,62,3,2,100,3684
869,631,구간 성분,62,3,5,100,6800
870,631,구간 성분,62,3,1,100,6800
871,631,구간 성분,62,3,1,100,7704
872,631,구간 성분,62,3,1,100,73280
873,631,구간 성분,62,3,1,100,6800
874,631,구간 성분,62,3,1,100,1336
875,631,구간 성분,62,3,1,100,7704
876,631,구간 성분,62,3,7,100,90940
877,631,구간 성분,62,3,1,100,1140
878,631,구간 성분,62,3,5,100,1256
879,631,구간 성분,62,3,1,100,2032
880,631,구간 성분,62,3,1,100,2032
881,632,매트,3,5,5,100,41680
882,632,매트,3,5,1,100,107408
883,632,매트,3,5,2,100,107680
884,632,매트,3,5,1,100,107680
885,632,매트,3,5,20,100,213488
886,632,매트,3,5,1,100,107136
887,632,매트,3,5,1,100,107932
888,632,매트,3,5,3,100,107940
889,632,매트,3,5,2,100,38180
890,632,매트,3,5,1,100,107940
891,632,매트,3,5,2,100,74856
892,632,매트,3,5,1,100,73000
893,632,매트,3,5,5,100,108360
894,632,매트,3,5,2,100,72852
895,632,매트,3,5,3,100,71608
896,632,매트,3,5,1,100,71736
897,632,매트,3,5,2,100,74428
898,632,매트,3,5,1,100,71568
899,632,매트,3,5,1,100,72800
900,632,매트,3,5,4,100,72940
901,633,여왕벌,2,6,1,100,107764
902,633,여왕벌,2,6,2,100,107764
903,633,여왕벌,2,6,1,100,144896
904,633,여왕벌,2,6,140,100,77108
905,633,여왕벌,2,6,2,100,48588
906,633,여왕벌,2,6,1,100,100964
907,633,여왕벌,2,6,1,100,41720
908,633,여왕벌,2,6,1,100,42516
909,633,여왕벌,2,6,3,100,73656
910,633,여왕벌,2,6,1,100,101104
911,633,여왕벌,2,6,1,100,149756
912,633,여왕벌,2,6,1,100,56204
913,633,여왕벌,2,6,1,100,56204
914,633,여왕벌,2,6,1,100,149756
915,633,여왕벌,2,6,1,100,56204
916,633,여왕벌,2,6,1,100,149756
917,633,여왕벌,2,6,1,100,91012
918,633,여왕벌,2,6,1,100,91012
919,633,여왕벌,2,6,1,100,91012
920,633,여왕벌,2,6,1,100,155384
921,634,전자레인지,1,1,1,100,156
922,634,전자레인지,1,1,1,100,336
923,634,전자레인지,1,1,3,100,1112
924,634,전자레인지,1,1,1,100,1112
925,634,전자레인지,1,1,2,100,1112
926,634,전자레인지,1,1,2,100,1112
927,634,전자레인지,1,1,1,100,1112
928,634,전자레인지,1,1,1,100,1112
929,634,전자레인지,1,1,1,100,1112
930,634,전자레인지,1,1,1,100,1112
931,634,전자레인지,1,1,1,100,1112
932,634,전자레인지,1,1,1,100,1112
933,634,전자레인지,1,1,1,100,1112
934,634,전자레인지,1,1,5,100,1112
935,634,전자레인지,1,1,1,100,1112
936,634,전자레인지,1,1,1,100,1112
937,634,전자레인지,1,1,2,100,1112
938,634,전자레인지,1,1,1,100,1112
939,634,전자레인지,1,1,1,100,1112
940,634,전자레인지,1,1,2,100,1112
941,635,색종이,2,1,1,100,1228
942,635,색종이,2,1,1,100,2024
943,635,색종이,2,1,3,100,2060
944,635,색종이,2,1,1,100,6008
945,635,색종이,2,1,1,100,2880
946,635,색종이,2,1,1,100,3000
947,635,색종이,2,1,1,100,3016
948,635,색종이,2,1,1,100,14124
949,635,색종이,2,1,1,100,18656
950,635,색종이,2,1,1,100,21592
951,635,색종이,2,1,1,100,5968
952,635,색종이,2,1,1,100,5964
953,635,색종이,2,1,1,100,6004
954,635,색종이,2,1,1,100,6008
955,635,색종이,2,1,1,100,12040
956,635,색종이,2,1,1,100,5944
957,635,색종이,2,1,1,100,3984
958,635,색종이,2,1,3,100,4908
959,635,색종이,2,1,1,100,4908
960,635,색종이,2,1,2,100,4908
961,636,격자상의 경로,1,2,3,100,340
962,636,격자상의 경로,1,2,2,100,1112
963,636,격자상의 경로,1,2,1,100,1112
964,636,격자상의 경로,1,2,1,100,1112
965,636,격자상의 경로,1,2,4,100,1112
966,636,격자상의 경로,1,2,1,100,1112
967,636,격자상의 경로,1,2,6,100,1112
968,636,격자상의 경로,1,2,3,100,1112
969,636,격자상의 경로,1,2,2,100,1112
970,636,격자상의 경로,1,2,5,100,1112
971,636,격자상의 경로,1,2,1,100,1112
972,636,격자상의 경로,1,2,1,100,1112
973,636,격자상의 경로,1,2,1,100,1112
974,636,격자상의 경로,1,2,1,100,1112
975,636,격자상의 경로,1,2,2,100,1112
976,636,격자상의 경로,1,2,1,100,1112
977,636,격자상의 경로,1,2,2,100,1112
978,636,격자상의 경로,1,2,5,100,1112
979,636,격자상의 경로,1,2,2,100,1112
980,636,격자상의 경로,1,2,1,100,1112
981,637,버스 노선,6,4,3,100,22276
982,637,버스 노선,6,4,1,100,11888
983,637,버스 노선,6,4,1,100,16568
984,637,버스 노선,6,4,3,100,23140
985,637,버스 노선,6,4,1,100,18088
986,637,버스 노선,6,4,1,100,25460
987,637,버스 노선,6,4,1,100,41136
988,637,버스 노선,6,4,4,100,2152
989,637,버스 노선,6,4,2,100,2152
990,637,버스 노선,6,4,4,100,2152
991,637,버스 노선,6,4,2,100,2160
992,637,버스 노선,6,4,1,100,7932
993,637,버스 노선,6,4,1,100,7932
994,637,버스 노선,6,4,1,100,7932
995,637,버스 노선,6,4,1,100,7932
996,637,버스 노선,6,4,2,100,7932
997,637,버스 노선,6,4,3,100,7932
998,637,버스 노선,6,4,1,100,7924
999,637,버스 노선,6,4,4,100,7932
1000,637,버스 노선,6,4,1,100,7932
1001,638,격자상의 경로,1,2,3,100,340
1002,638,격자상의 경로,1,2,2,100,1112
1003,638,격자상의 경로,1,2,1,100,1112
1004,638,격자상의 경로,1,2,1,100,1112
1005,638,격자상의 경로,1,2,4,100,1112
1006,638,격자상의 경로,1,2,1,100,1112
1007,638,격자상의 경로,1,2,6,100,1112
1008,638,격자상의 경로,1,2,3,100,1112
1009,638,격자상의 경로,1,2,2,100,1112
1010,638,격자상의 경로,1,2,5,100,1112
1011,638,격자상의 경로,1,2,1,100,1112
1012,638,격자상의 경로,1,2,1,100,1112
1013,638,격자상의 경로,1,2,1,100,1112
1014,638,격자상의 경로,1,2,1,100,1112
1015,638,격자상의 경로,1,2,2,100,1112
1016,638,격자상의 경로,1,2,1,100,1112
1017,638,격자상의 경로,1,2,2,100,1112
1018,638,격자상의 경로,1,2,5,100,1112
1019,638,격자상의 경로,1,2,2,100,1112
1020,638,격자상의 경로,1,2,1,100,1112
1021,639,관중석,1,2,6,100,1112
1022,639,관중석,1,2,3,100,1112
1023,639,관중석,1,2,6,100,1112
1024,639,관중석,1,2,2,100,1112
1025,639,관중석,1,2,2,100,1112
1026,639,관중석,1,2,2,100,1112
1027,639,관중석,1,2,2,100,1120
1028,639,관중석,1,2,3,100,1120
1029,639,관중석,1,2,2,100,1120
1030,639,관중석,1,2,1,100,1120
1031,639,관중석,1,2,1,100,1120
1032,639,관중석,1,2,2,100,1120
1033,639,관중석,1,2,3,100,1120
1034,639,관중석,1,2,2,100,1120
1035,639,관중석,1,2,2,100,1120
1036,639,관중석,1,2,3,100,1128
1037,639,관중석,1,2,1,100,1128
1038,639,관중석,1,2,2,100,1152
1039,639,관중석,1,2,1,100,1152
1040,639,관중석,1,2,1,100,1420
1041,640,버스 노선,6,4,3,100,22276
1042,640,버스 노선,6,4,1,100,11888
1043,640,버스 노선,6,4,1,100,16568
1044,640,버스 노선,6,4,3,100,23140
1045,640,버스 노선,6,4,1,100,18088
1046,640,버스 노선,6,4,1,100,25460
1047,640,버스 노선,6,4,1,100,41136
1048,640,버스 노선,6,4,4,100,2152
1049,640,버스 노선,6,4,2,100,2152
1050,640,버스 노선,6,4,4,100,2152
1051,640,버스 노선,6,4,2,100,2160
1052,640,버스 노선,6,4,1,100,7932
1053,640,버스 노선,6,4,1,100,7932
1054,640,버스 노선,6,4,1,100,7932
1055,640,버스 노선,6,4,1,100,7932
1056,640,버스 노선,6,4,2,100,7932
1057,640,버스 노선,6,4,3,100,7932
1058,640,버스 노선,6,4,1,100,7924
1059,640,버스 노선,6,4,4,100,7932
1060,640,버스 노선,6,4,1,100,7932
1061,641,금광,4,5,1,100,2340
1062,641,금광,4,5,4,100,2452
1063,641,금광,4,5,5,100,3504
1064,641,금광,4,5,1,100,1516
1065,641,금광,4,5,5,100,1660
1066,641,금광,4,5,2,100,2348
1067,641,금광,4,5,1,100,1508
1068,641,금광,4,5,5,100,2388
1069,641,금광,4,5,1,100,2440
1070,641,금광,4,5,2,100,2388
1071,641,금광,4,5,1,100,2388
1072,641,금광,4,5,1,100,2452
1073,641,금광,4,5,3,100,2532
1074,641,금광,4,5,10,100,1508
1075,641,금광,4,5,2,100,2328
1076,641,금광,4,5,1,100,2380
1077,641,금광,4,5,1,100,2420
1078,641,금광,4,5,7,100,2476
1079,641,금광,4,5,1,100,2484
1080,641,금광,4,5,1,100,2752
1081,642,관중석,1,2,6,100,1112
1082,642,관중석,1,2,3,100,1112
1083,642,관중석,1,2,6,100,1112
1084,642,관중석,1,2,2,100,1112
1085,642,관중석,1,2,2,100,1112
1086,642,관중석,1,2,2,100,1112
1087,642,관중석,1,2,2,100,1120
1088,642,관중석,1,2,3,100,1120
1089,642,관중석,1,2,2,100,1120
1090,642,관중석,1,2,1,100,1120
1091,642,관중석,1,2,1,100,1120
1092,642,관중석,1,2,2,100,1120
1093,642,관중석,1,2,3,100,1120
1094,642,관중석,1,2,2,100,1120
1095,642,관중석,1,2,2,100,1120
1096,642,관중석,1,2,3,100,1128
1097,642,관중석,1,2,1,100,1128
1098,642,관중석,1,2,2,100,1152
1099,642,관중석,1,2,1,100,1152
1100,642,관중석,1,2,1,100,1420
1101,643,버스 노선,6,4,3,100,22276
1102,643,버스 노선,6,4,1,100,11888
1103,643,버스 노선,6,4,1,100,16568
1104,643,버스 노선,6,4,3,100,23140
1105,643,버스 노선,6,4,1,100,18088
1106,643,버스 노선,6,4,1,100,25460
1107,643,버스 노선,6,4,1,100,41136
1108,643,버스 노선,6,4,4,100,2152
1109,643,버스 노선,6,4,2,100,2152
1110,643,버스 노선,6,4,4,100,2152
1111,643,버스 노선,6,4,2,100,2160
1112,643,버스 노선,6,4,1,100,7932
1113,643,버스 노선,6,4,1,100,7932
1114,643,버스 노선,6,4,1,100,7932
1115,643,버스 노선,6,4,1,100,7932
1116,643,버스 노선,6,4,2,100,7932
1117,643,버스 노선,6,4,3,100,7932
1118,643,버스 노선,6,4,1,100,7924
1119,643,버스 노선,6,4,4,100,7932
1120,643,버스 노선,6,4,1,100,7932
1121,644,파발마,3,5,4,100,48896
1122,644,파발마,3,5,1,100,20852
1123,644,파발마,3,5,1,100,20840
1124,644,파발마,3,5,1,100,39544
1125,644,파발마,3,5,1,100,51256
1126,644,파발마,3,5,1,100,14064
1127,644,파발마,3,5,1,100,21556
1128,644,파발마,3,5,6,100,31736
1129,644,파발마,3,5,2,100,45032
1130,644,파발마,3,5,2,100,47360
1131,644,파발마,3,5,10,100,33856
1132,644,파발마,3,5,2,100,40056
1133,644,파발마,3,5,1,100,23920
1134,644,파발마,3,5,1,100,32360
1135,644,파발마,3,5,4,100,33276
1136,644,파발마,3,5,1,100,33276
1137,644,파발마,3,5,4,100,38428
1138,644,파발마,3,5,2,100,38428
1139,644,파발마,3,5,1,100,41416
1140,644,파발마,3,5,5,100,41972
1141,645,안전한 비상연락망,4,5,4,100,38088
1142,645,안전한 비상연락망,4,5,1,100,17048
1143,645,안전한 비상연락망,4,5,1,100,18068
1144,645,안전한 비상연락망,4,5,7,100,25372
1145,645,안전한 비상연락망,4,5,1,100,26544
1146,645,안전한 비상연락망,4,5,3,100,27512
1147,645,안전한 비상연락망,4,5,1,100,32468
1148,645,안전한 비상연락망,4,5,8,100,37984
1149,645,안전한 비상연락망,4,5,1,100,18632
1150,645,안전한 비상연락망,4,5,2,100,20264
1151,645,안전한 비상연락망,4,5,1,100,27636
1152,645,안전한 비상연락망,4,5,2,100,52160
1153,645,안전한 비상연락망,4,5,1,100,20656
1154,645,안전한 비상연락망,4,5,1,100,23992
1155,645,안전한 비상연락망,4,5,7,100,28748
1156,645,안전한 비상연락망,4,5,3,100,31244
1157,645,안전한 비상연락망,4,5,5,100,44464
1158,645,안전한 비상연락망,4,5,1,100,23288
1159,645,안전한 비상연락망,4,5,1,100,26552
1160,645,안전한 비상연락망,4,5,1,100,27480
1161,646,올림픽,2,2,1,100,156
1162,646,올림픽,2,2,3,100,1112
1163,646,올림픽,2,2,1,100,1112
1164,646,올림픽,2,2,1,100,1112
1165,646,올림픽,2,2,1,100,1112
1166,646,올림픽,2,2,2,100,1112
1167,646,올림픽,2,2,1,100,1112
1168,646,올림픽,2,2,1,100,1112
1169,646,올림픽,2,2,1,100,1112
1170,646,올림픽,2,2,7,100,1112
1171,646,올림픽,2,2,1,100,1112
1172,646,올림픽,2,2,1,100,1112
1173,646,올림픽,2,2,2,100,1112
1174,646,올림픽,2,2,3,100,1112
1175,646,올림픽,2,2,1,100,1112
1176,646,올림픽,2,2,5,100,1112
1177,646,올림픽,2,2,2,100,1112
1178,646,올림픽,2,2,12,100,1112
1179,646,올림픽,2,2,1,100,1112
1180,646,올림픽,2,2,11,100,1112
1181,647,택배,6,3,3,100,1732
1182,647,택배,6,3,2,100,1732
1183,647,택배,6,3,1,100,2524
1184,647,택배,6,3,1,100,4412
1185,647,택배,6,3,1,100,80188
1186,647,택배,6,3,1,100,1240
1187,647,택배,6,3,3,100,1296
1188,647,택배,6,3,4,100,1356
1189,647,택배,6,3,11,100,1360
1190,647,택배,6,3,6,100,1376
1191,647,택배,6,3,2,100,1416
1192,647,택배,6,3,2,100,1416
1193,647,택배,6,3,2,100,1488
1194,647,택배,6,3,1,100,1508
1195,647,택배,6,3,3,100,1532
1196,647,택배,6,3,6,100,1532
1197,647,택배,6,3,2,100,1532
1198,647,택배,6,3,2,100,1532
1199,647,택배,6,3,1,100,1532
1200,647,택배,6,3,1,100,1544
1201,648,입력숫자,2,3,1,100,1112
1202,648,입력숫자,2,3,1,100,1112
1203,648,입력숫자,2,3,2,100,1112
1204,648,입력숫자,2,3,1,100,1112
1205,648,입력숫자,2,3,7,100,1112
1206,648,입력숫자,2,3,1,100,1112
1207,648,입력숫자,2,3,1,100,1112
1208,648,입력숫자,2,3,1,100,1112
1209,648,입력숫자,2,3,1,100,1112
1210,648,입력숫자,2,3,1,100,1112
1211,648,입력숫자,2,3,2,100,1112
1212,648,입력숫자,2,3,1,100,1112
1213,648,입력숫자,2,3,3,100,1112
1214,648,입력숫자,2,3,1,100,1112
1215,648,입력숫자,2,3,2,100,1112
1216,648,입력숫자,2,3,1,100,1112
1217,648,입력숫자,2,3,1,100,1112
1218,648,입력숫자,2,3,1,100,1112
1219,648,입력숫자,2,3,1,100,1112
1220,648,입력숫자,2,3,1,100,1112
1221,649,수족관 1,2,3,1,100,1156
1222,649,수족관 1,2,3,1,100,1212
1223,649,수족관 1,2,3,3,100,1228
1224,649,수족관 1,2,3,2,100,1272
1225,649,수족관 1,2,3,1,100,1296
1226,649,수족관 1,2,3,1,100,1300
1227,649,수족관 1,2,3,1,100,1308
1228,649,수족관 1,2,3,4,100,1308
1229,649,수족관 1,2,3,1,100,1308
1230,649,수족관 1,2,3,1,100,1644
1231,649,수족관 1,2,3,1,100,2020
1232,649,수족관 1,2,3,3,100,2020
1233,649,수족관 1,2,3,2,100,2024
1234,649,수족관 1,2,3,2,100,2060
1235,649,수족관 1,2,3,3,100,2068
1236,649,수족관 1,2,3,1,100,2068
1237,649,수족관 1,2,3,1,100,2136
1238,649,수족관 1,2,3,1,100,2156
1239,649,수족관 1,2,3,1,100,2188
1240,649,수족관 1,2,3,1,100,2228
1241,650,사냥꾼,10,3,2,100,4140
1242,650,사냥꾼,10,3,1,100,4512
1243,650,사냥꾼,10,3,1,100,5068
1244,650,사냥꾼,10,3,1,100,2196
1245,650,사냥꾼,10,3,6,100,4464
1246,650,사냥꾼,10,3,1,100,2672
1247,650,사냥꾼,10,3,1,100,16476
1248,650,사냥꾼,10,3,1,100,10208
1249,650,사냥꾼,10,3,6,100,1620
1250,650,사냥꾼,10,3,1,100,2392
1251,650,사냥꾼,10,3,1,100,2392
1252,650,사냥꾼,10,3,3,100,2392
1253,650,사냥꾼,10,3,6,100,2396
1254,650,사냥꾼,10,3,1,100,2396
1255,650,사냥꾼,10,3,1,100,2412
1256,650,사냥꾼,10,3,5,100,2920
1257,650,사냥꾼,10,3,1,100,3028
1258,650,사냥꾼,10,3,1,100,3032
1259,650,사냥꾼,10,3,1,100,3032
1260,650,사냥꾼,10,3,2,100,3036
1261,651,입력숫자,2,3,1,100,1112
1262,651,입력숫자,2,3,1,100,1112
1263,651,입력숫자,2,3,2,100,1112
1264,651,입력숫자,2,3,1,100,1112
1265,651,입력숫자,2,3,7,100,1112
1266,651,입력숫자,2,3,1,100,1112
1267,651,입력숫자,2,3,1,100,1112
1268,651,입력숫자,2,3,1,100,1112
1269,651,입력숫자,2,3,1,100,1112
1270,651,입력숫자,2,3,1,100,1112
1271,651,입력숫자,2,3,2,100,1112
1272,651,입력숫자,2,3,1,100,1112
1273,651,입력숫자,2,3,3,100,1112
1274,651,입력숫자,2,3,1,100,1112
1275,651,입력숫자,2,3,2,100,1112
1276,651,입력숫자,2,3,1,100,1112
1277,651,입력숫자,2,3,1,100,1112
1278,651,입력숫자,2,3,1,100,1112
1279,651,입력숫자,2,3,1,100,1112
1280,651,입력숫자,2,3,1,100,1112
1281,652,막대기,3,4,6,100,13160
1282,652,막대기,3,4,5,100,5156
1283,652,막대기,3,4,1,100,6324
1284,652,막대기,3,4,2,100,5032
1285,652,막대기,3,4,16,100,5148
1286,652,막대기,3,4,7,100,5152
1287,652,막대기,3,4,6,100,5156
1288,652,막대기,3,4,2,100,5156
1289,652,막대기,3,4,2,100,5732
1290,652,막대기,3,4,1,100,5908
1291,652,막대기,3,4,3,100,5908
1292,652,막대기,3,4,3,100,5908
1293,652,막대기,3,4,3,100,5932
1294,652,막대기,3,4,1,100,5976
1295,652,막대기,3,4,4,100,6020
1296,652,막대기,3,4,1,100,6020
1297,652,막대기,3,4,1,100,6020
1298,652,막대기,3,4,3,100,6316
1299,652,막대기,3,4,3,100,6320
1300,652,막대기,3,4,2,100,6412
1301,653,수족관 2,4,4,2,100,21080
1302,653,수족관 2,4,4,1,100,25400
1303,653,수족관 2,4,4,3,100,64692
1304,653,수족관 2,4,4,1,100,13468
1305,653,수족관 2,4,4,1,100,13468
1306,653,수족관 2,4,4,21,100,27484
1307,653,수족관 2,4,4,3,100,40200
1308,653,수족관 2,4,4,4,100,57724
1309,653,수족관 2,4,4,1,100,18132
1310,653,수족관 2,4,4,1,100,22652
1311,653,수족관 2,4,4,2,100,22656
1312,653,수족관 2,4,4,1,100,46440
1313,653,수족관 2,4,4,33,100,37072
1314,653,수족관 2,4,4,2,100,11984
1315,653,수족관 2,4,4,2,100,19356
1316,653,수족관 2,4,4,5,100,21820
1317,653,수족관 2,4,4,1,100,21820
1318,653,수족관 2,4,4,1,100,22248
1319,653,수족관 2,4,4,2,100,36376
1320,653,수족관 2,4,4,1,100,18900
1321,654,사냥꾼,10,3,2,100,4140
1322,654,사냥꾼,10,3,1,100,4512
1323,654,사냥꾼,10,3,1,100,5068
1324,654,사냥꾼,10,3,1,100,2196
1325,654,사냥꾼,10,3,6,100,4464
1326,654,사냥꾼,10,3,1,100,2672
1327,654,사냥꾼,10,3,1,100,16476
1328,654,사냥꾼,10,3,1,100,10208
